customer_id,buyer_business_type,district_id,district_name_ar,city_name_en,area_name_ar,geo_latitude,geo_longitude,registration_date,avg_ticket_size,number_of_transactions,number_of_cancelled_transactions,last_order_date,total_orders_amount
10284,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,NA,NA,2020-06-13,NA,NA,NA,NA,NA
10299,سوبر ماركت,100184,شبرا الخيمه,Cairo,شبرا الخيمه,31.2273,30.13222,2020-06-13,790.2633333333333,6,3,2021-03-03,4741.58
10392,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,31.18203,30.05481,2020-06-13,571.34,1,0,2020-09-20,571.34
10412,سوبر ماركت,100107,عين شمس,Cairo,الزهراء,30.13222,31.2273,2020-06-13,752.394,5,0,2021-03-02,3761.97
10493,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.0542,31.3973,2020-06-13,599.03,1,1,2020-10-15,599.03
10508,سوبر ماركت,100119,فيصل,Giza,فيصل,30.12562,31.23007,2020-06-13,1622.8983333333333,6,4,2021-03-03,9737.39
10585,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,31.39265,30.05302,2020-06-14,NA,NA,NA,NA,NA
10601,عطارة,100157,بولاق الدكرور,Giza,ابو اتاته,30.0426,31.184,2020-06-14,NA,NA,NA,NA,NA
10627,سوبر ماركت,100128,المعادي,Cairo,البساتين,29.9831,31.2653,2020-06-14,692.1733333333333,3,1,2021-02-22,2076.52
10704,كشك,100109,المنيل,Cairo,المنيل,30.02593,31.22631,2020-06-14,2625.47,2,1,2020-07-12,5250.94
10712,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01735,31.18305,2020-06-15,1108.195,6,2,2021-02-21,6649.17
10839,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1358,31.2543,2020-06-15,2291.296,5,2,2021-01-30,11456.48
10850,سوبر ماركت,100126,امبابة,Giza,الكيت كات,30.08876,31.21172,2020-06-15,NA,NA,NA,NA,NA
10885,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.8816,31.2915,2020-06-15,1370.0749999999998,4,2,2021-01-19,5480.299999999999
10911,TKA Supermarket,100119,فيصل,Giza,العشرين,30.0193,31.18955,2020-06-15,27972.12797468354,237,70,2021-03-16,6629394.329999999
10929,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.98199,31.26103,2020-06-16,803.3766666666666,3,0,2021-01-30,2410.1299999999997
10943,سوبر ماركت,100146,باب الشعريه,Cairo,باب الشعريه,30.0557,31.25515,2020-06-16,2943.6133333333332,15,3,2021-02-23,44154.2
10949,سوبر ماركت,100162,الوراق,Giza,طناش و نزله الزمر,31.14141,30.1509,2020-06-16,1969.5533333333333,6,1,2021-03-09,11817.32
10963,سوبر ماركت,100155,القناطر الخيرية,Cairo,عزبه الناموس ,30.19525,31.14008,2020-06-16,928.3966666666666,15,2,2021-03-13,13925.949999999999
10986,كشك,100173,ميت نما,Cairo,ميت نما,30.1355,31.2408,2020-06-16,1759.212,5,1,2021-01-06,8796.06
10993,سوبر ماركت,100112,العمرانية,Giza,العمرانيه الشرقيه ,29.99295,31.2047,2020-06-16,878.3871428571427,14,5,2021-03-09,12297.419999999998
11017,سوبر ماركت,100128,المعادي,Cairo,حدائق المعادي,29.9701,31.2578,2020-06-16,2000.1015789473681,19,5,2021-02-21,38001.92999999999
11066,عطارة,100112,العمرانية,Giza,العمرانيه الشرقيه ,29.99437,31.20749,2020-06-16,1305.725,2,1,2020-09-26,2611.45
11096,سوبر ماركت,100160,ميت عقبه,Giza,ميت عقبه,30.06215,31.19765,2020-06-16,3507.997959183673,49,12,2021-03-06,171891.9
11142,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الشمالية,30.1115,31.2955,2020-06-16,1738.3833333333332,3,1,2021-02-27,5215.15
11161,سوبر ماركت,100126,امبابة,Giza,المنيره,30.07328,31.19766,2020-06-16,NA,NA,NA,NA,NA
11208,سوبر ماركت,100169,المنيب,Giza,ميدان المنيب,29.9789,31.2061,2020-06-17,8560.226333333332,30,7,2020-10-17,256806.78999999998
11234,سوبر ماركت,100128,المعادي,Cairo,البساتين,29.9897,31.2562,2020-06-17,1797.6172727272724,11,3,2020-10-30,19773.789999999997
11347,سوبر ماركت,100111,المقطم,Cairo,NA,30.01244,31.2948,2020-06-18,1304.6733333333334,3,3,2020-07-08,3914.02
11461,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0124,31.182,2020-06-20,2824.4521428571425,28,14,2020-09-01,79084.65999999999
11501,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.9727,31.25181,2020-06-20,NA,NA,NA,NA,NA
11559,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.8947,31.29751,2020-06-20,NA,NA,NA,NA,NA
11581,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,31.36166,30.04669,2020-06-20,651.41,2,1,2021-02-25,1302.82
11650,سوبر ماركت,100160,ميت عقبه,Giza,ميت عقبه,30.06535,31.19215,2020-06-21,2342.2675,12,4,2021-01-22,28107.21
11706,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,31.19583,30.03251,2020-06-21,NA,NA,NA,NA,NA
11723,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.0466,31.3752,2020-06-21,2006.798,5,1,2020-08-15,10033.99
11780,كشك,100106,العجوزة,Giza,العجوزة,30.0549,31.21275,2020-06-22,947.515,2,0,2020-09-16,1895.03
11799,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.887,31.2912,2020-06-22,4012.118,5,2,2020-07-23,20060.59
11896,سوبر ماركت,100119,فيصل,Giza,الكوم الأخضر,29.99737,31.15298,2020-06-23,702.7844444444444,9,5,2021-03-02,6325.0599999999995
11931,عطارة,100166,صفط اللبن,Giza,صفط اللبن,30.0264,31.18165,2020-06-23,1086.12,6,2,2020-07-21,6516.719999999999
12016,سوبر ماركت,100169,المنيب,Giza,القصبجي,29.9765,31.2029,2020-06-24,5619.0999999999995,29,24,2021-03-15,162953.9
12022,سوبر ماركت,100116,الدقي,Giza,الدقي,30.03575,31.21175,2020-06-24,1760.3562499999998,8,2,2021-03-12,14082.849999999999
12084,سوبر ماركت,100101,١٥ مايو,Cairo,١٥ مايو,29.82135,31.36455,2020-06-24,391.75,2,0,2020-07-28,783.5
12085,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.98202,31.20076,2020-06-24,NA,NA,NA,NA,NA
12143,سوبر ماركت,100101,١٥ مايو,Cairo,١٥ مايو,29.8181,31.3749,2020-06-25,3877.6966666666667,3,1,2021-01-19,11633.09
12175,سوبر ماركت,100101,١٥ مايو,Cairo,١٥ مايو,31.35589,29.82223,2020-06-25,4287.99,1,0,2020-07-10,4287.99
12217,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.83795,31.3547,2020-06-26,843.29,1,0,2020-10-31,843.29
12239,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,29.95665,31.15895,2020-06-27,1156.2183333333332,12,8,2021-03-09,13874.619999999999
12257,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.14789,31.2485,2020-06-27,NA,NA,NA,NA,NA
12307,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.86347,31.3236,2020-06-27,5384.61,1,1,2020-06-27,5384.61
12320,سوبر ماركت,100123,الهرم,Giza,المنصورية,29.97253,31.1454,2020-06-27,844.5649999999999,2,0,2020-10-31,1689.1299999999999
12352,سوبر ماركت,100157,بولاق الدكرور,Giza,صفت,30.0397,31.173,2020-06-28,8827.041999999998,15,11,2021-03-10,132405.62999999998
12393,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.06926,31.33802,2020-06-29,726.67,1,0,2020-10-15,726.67
12419,سوبر ماركت,100150,الوايلي,Cairo,NA,30.07878,31.25045,2020-06-29,912.3233333333333,3,2,2021-03-08,2736.97
12442,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,31.34903,30.13328,2020-06-30,905.9649999999999,4,2,2021-01-31,3623.8599999999997
12469,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.1437,31.3185,2020-06-30,1020.7183333333332,6,2,2021-02-03,6124.3099999999995
12514,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.89244,31.29626,2020-07-01,NA,NA,NA,NA,NA
12625,سوبر ماركت,100128,المعادي,Cairo,البساتين,31.25942,29.98691,2020-07-02,NA,NA,NA,NA,NA
12627,سوبر ماركت,100142,شبرا مصر,Cairo,احمد حلمي,31.25106,30.07482,2020-07-02,1129.1066666666666,3,2,2021-03-15,3387.3199999999997
12660,سوبر ماركت,100142,شبرا مصر,Cairo,الخلفاوى,30.0976,31.25295,2020-07-02,3238.9366666666665,3,0,2021-03-08,9716.81
12686,سوبر ماركت,100128,المعادي,Cairo,دار السلام,29.9841,31.2564,2020-07-04,1568.1033333333332,6,3,2021-03-09,9408.619999999999
12785,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,31.20241,30.02116,2020-07-05,2911.3059999999996,5,1,2021-03-09,14556.529999999999
12831,سوبر ماركت,100157,بولاق الدكرور,Giza,زنين,30.0445,31.1873,2020-07-06,2342.895,4,2,2020-10-03,9371.58
12835,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.98683,31.24654,2020-07-06,NA,NA,NA,NA,NA
12866,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,30.13711,31.31188,2020-07-06,844.5,1,0,2020-07-06,844.5
12869,سوبر ماركت,100142,شبرا مصر,Cairo,روض الفرج,31.24082,30.07617,2020-07-06,1986.22,1,0,2020-07-06,1986.22
12870,سوبر ماركت,100131,المطرية,Cairo,المسلة,30.10815,31.29125,2020-07-06,2432.6259999999997,5,1,2021-02-22,12163.13
12884,سوبر ماركت,100142,شبرا مصر,Cairo,الخلفاوى,30.0962,31.2472,2020-07-06,1638.0425,4,0,2021-02-22,6552.17
12891,سوبر ماركت,100157,بولاق الدكرور,Giza,زنين,30.0395,31.19295,2020-07-07,3551.353333333333,3,2,2021-02-27,10654.06
12919,TKA Supermarket,100162,الوراق,Giza,وراق العرب,30.09465,31.2193,2020-07-07,13510.603333333333,27,8,2021-03-16,364786.29
12922,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1221,31.2731,2020-07-07,1150.4742857142858,7,0,2021-03-01,8053.32
12926,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.9839,31.2066,2020-07-07,910.5484615384614,13,2,2021-02-04,11837.13
12972,سوبر ماركت,100172,بهتيم,Cairo,بهتيم,30.14239,31.27307,2020-07-08,134,1,0,2020-07-08,134
13051,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.99205,31.1948,2020-07-10,554.2246153846153,26,6,2020-10-07,14409.839999999998
13068,سوبر ماركت,100119,فيصل,Giza,الطوابق,30.01563,30.01563,2020-07-12,821.0679999999999,5,0,2021-03-04,4105.339999999999
13134,اخري,100128,المعادي,Cairo,حدائق المعادي,29.9689,31.254,2020-01-23,1015.4718518518517,27,5,2021-03-07,27417.739999999998
13151,اخري,100125,حلوان,Cairo,المعصرة,NA,NA,2020-01-24,1442.1399999999999,4,1,2021-02-28,5768.5599999999995
13167,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,30.13322,31.31591,2020-01-27,197,1,1,2020-03-31,197
13250,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,10937.845,2,1,2020-06-24,21875.69
13318,قهوه,100152,مدينة السلام,Cairo,السلام,30.17506,31.41199,2020-03-22,4443.67,1,1,2020-04-12,4443.67
13490,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,30.1472,31.3236,2020-04-19,1321.9842857142855,7,1,2021-03-07,9253.89
13668,سوبر ماركت,100131,المطرية,Cairo,موقف 43,30.1246,31.31245,2020-04-28,1115.7963636363636,11,3,2021-02-21,12273.759999999998
13739,سوبر ماركت,100131,المطرية,Cairo,المسلة,30.138,31.3082,2020-05-02,2573.1625,8,2,2020-10-12,20585.3
13759,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.08727,31.22828,2020-05-03,1568.16,1,0,2020-06-27,1568.16
13768,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.14405,31.33655,2020-05-03,3403.730384615384,26,7,2020-10-04,88496.98999999999
13818,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,29.98272,31.20824,2020-05-04,NA,NA,NA,NA,NA
13839,سوبر ماركت,100123,الهرم,Giza,الهرم,30.00932,31.20591,2020-05-04,2826.5,2,1,2021-03-09,5653
13982,سوبر ماركت,100123,الهرم,Giza,الهرم,NA,NA,2020-05-05,NA,NA,NA,NA,NA
14368,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0175,31.1834,2020-05-11,800,2,1,2021-02-08,1600
14538,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,30.04291,31.15877,2020-05-13,NA,NA,NA,NA,NA
14548,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,NA,NA,2020-05-13,888.4866666666667,3,1,2021-02-10,2665.46
14613,سوبر ماركت,100113,الزيتون,Cairo,الزيتون,29.96846,31.20538,2020-05-14,3091,2,0,2021-03-09,6182
14788,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,31.20538,29.98927,2020-05-16,1149.6025,4,0,2021-03-10,4598.41
14890,سوبر ماركت,100123,الهرم,Giza,الهرم,30.01306,31.20885,2020-05-17,686.5,4,2,2021-03-07,2746
14921,سوبر ماركت,100119,فيصل,Giza,فيصل,30.01306,31.20885,2020-05-17,2072.2419999999997,5,3,2020-07-16,10361.21
14984,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الجنوبية,30.0417,31.20824,2020-05-19,710.65,2,0,2020-11-18,1421.3
15039,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.13215,31.2758,2020-05-19,791.3249999999999,2,0,2020-09-20,1582.6499999999999
15052,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.12645,31.2393,2020-05-19,930.7173333333333,15,3,2021-02-19,13960.759999999998
15067,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,31.22828,29.96246,2020-05-19,3923.8549999999996,4,0,2020-08-11,15695.419999999998
15072,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,NA,NA,2020-05-19,1099.261,10,4,2021-03-04,10992.609999999999
15078,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1332,31.2418,2020-05-19,3487.3289999999993,10,3,2021-02-24,34873.28999999999
15157,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,31.20538,30.05169,2020-05-20,1814.235,2,0,2021-01-30,3628.47
15170,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.11985,31.2433,2020-05-21,2536.4666666666667,3,0,2020-12-14,7609.4
15174,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.03089,31.20538,2020-05-21,NA,NA,NA,NA,NA
15221,كشك,100150,الوايلي,Cairo,الأميرية الشمالية,30.03089,31.20538,2020-05-21,959.225,2,0,2021-02-28,1918.45
15270,TKA Supermarket,100110,المرج,Cairo,المرج الجديدة,30.1628,31.3392,2020-05-31,19809.13590909091,44,6,2021-03-16,871601.98
15313,سوبر ماركت,100119,فيصل,Giza,الطوابق,29.99935,31.16155,2020-06-04,1030.5,3,0,2021-02-26,3091.5
15403,سوبر ماركت,100142,شبرا مصر,Cairo,الترعة البولاقية,31.18248,30.05771,2020-06-07,1071.83,1,0,2020-09-28,1071.83
15409,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,NA,NA,2020-06-07,562,1,0,2020-12-13,562
15410,سوبر ماركت,100119,فيصل,Giza,ابو اتاته,29.9967,31.14765,2020-06-07,567.42,1,0,2020-10-22,567.42
15433,سوبر ماركت,100159,حي الجيزة,Giza,المأمون,30.00565,31.21475,2020-06-07,1646.8249999999998,6,1,2021-03-16,9880.949999999999
15487,سوبر ماركت,100119,فيصل,Giza,حسن محمد,30.0085,31.17154,2020-06-08,3884.72,1,1,2020-09-20,3884.72
15488,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية ,30.006,31.2054,2020-06-08,1555.2744444444443,9,2,2021-02-22,13997.47
15613,كشك,100107,عين شمس,Cairo,الزهراء,30.1309,31.3417,2020-06-09,700.9949999999999,4,1,2021-02-21,2803.9799999999996
15615,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,31.18248,30.05771,2020-06-09,929.1199999999999,6,1,2021-02-14,5574.719999999999
15630,سوبر ماركت,100179,بشتيل,Giza,بشتيل,30.12282,31.25118,2020-06-09,1190.44,2,0,2021-02-13,2380.88
15666,سوبر ماركت,100126,امبابة,Giza,أمبابه ,30.08,31.20045,2020-06-10,1009.2599999999999,3,0,2021-02-23,3027.7799999999997
15689,سوبر ماركت,100166,صفط اللبن,Giza,صفط اللبن,30.03275,31.17245,2020-06-10,1772.29,12,1,2021-03-06,21267.48
15731,سوبر ماركت,100216,المعصرة,Cairo,المعصرة,30.04085,31.2128,2020-06-10,2936.4,1,0,2020-07-19,2936.4
15824,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,30.0049,31.20315,2020-06-11,1556.6499999999999,7,1,2020-09-30,10896.55
15837,عطارة,100161,البراجيل,Giza,البراجيل,30.0358,31.19115,2020-06-11,928.4879999999999,5,0,2021-01-30,4642.44
15855,سوبر ماركت,100159,حي الجيزة,Giza,المأمون,30.13222,31.2273,2020-06-13,NA,NA,NA,NA,NA
15874,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.13222,31.2273,2020-06-13,NA,NA,NA,NA,NA
15924,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,30.0051,31.19955,2020-06-13,1034.95,2,0,2021-02-26,2069.9
15932,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,NA,NA,2020-06-13,1249.0533333333335,3,0,2021-03-11,3747.1600000000003
15935,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.9564,31.15905,2020-06-14,4686.08,7,5,2020-09-21,32802.56
15980,منظفات,100157,بولاق الدكرور,Giza,زنين,30.03527,31.19432,2020-06-15,395,2,1,2020-07-21,790
16034,سوبر ماركت,100179,بشتيل,Giza,أمبابه ,30.0862,31.1803,2020-06-17,3164.7314285714283,7,2,2021-02-22,22153.12
16081,عطارة,100179,بشتيل,Giza,أمبابه ,30.0851,31.19075,2020-06-21,3267.5539999999996,10,0,2021-02-02,32675.539999999997
16196,سوبر ماركت,100125,حلوان,Cairo,المعصرة,29.915,31.28694,2020-07-02,2970.87,1,0,2020-07-07,2970.87
16230,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.13195,31.25655,2020-07-07,1578.93,6,3,2020-08-24,9473.58
16246,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.1394,31.3363,2020-07-09,669.34,1,0,2020-10-18,669.34
16302,كشك,100128,المعادي,Cairo,صقر قريش,NA,NA,2020-07-17,3697.75,1,1,2020-08-23,3697.75
16378,سوبر ماركت,100142,شبرا مصر,Cairo,روض الفرج,30.0864,31.2408,2020-07-20,348.0571428571428,7,1,2020-11-25,2436.3999999999996
16427,اخري,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,31.26562,30.10097,2020-07-20,1587.445,2,1,2021-01-27,3174.89
16465,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.147,31.3246,2020-07-20,1450.90125,8,3,2021-03-04,11607.21
16471,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.11615,31.2587,2020-07-20,2892.112,5,0,2021-03-03,14460.56
16476,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1178,31.26225,2020-07-20,948.3042857142856,7,1,2021-02-13,6638.129999999999
16595,سوبر ماركت,100179,بشتيل,Giza,بشتيل,30.09215,31.1913,2020-07-13,3514.228,5,3,2021-03-06,17571.14
16604,سوبر ماركت,100140,مصر القديمة,Cairo,السيدة زينب,30.03221,31.24152,2020-07-14,NA,NA,NA,NA,NA
16649,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,29.98375,31.15256,2020-07-14,1423.868888888889,9,6,2021-03-14,12814.82
